44.871,11.446,1.6,2.8
44.92,11.293,2.8,2.7
44.879,11.329,5.3,3.7
44.9,11.143,0.3,2.5
44.947,11.171,5.6,2.7
44.827,11.343,9.6,2.3
44.882,11.383,2.4,4.1
44.831,11.49,4.7,5.1
44.879,11.365,1.8,3.3
44.866,11.366,2.2,3.9
44.895,11.114,1.1,2.5
44.896,11.226,2.1,2.8
44.917,11.246,1.2,3
44.887,11.345,1.2,3.5
44.878,11.277,2.3,3.3
44.879,11.12,1.6,2
44.872,11.318,1.2,2.2
44.862,11.246,7.2,2.6
44.902,11.16,1.5,2.6
44.896,11.324,1.4,2.5
44.879,11.241,3.1,4.2
44.899,11.106,2.2,2.2
44.864,11.217,5,3.4
44.904,11.095,5,2.8
44.891,11.369,6,2.5
44.83,11.267,9.7,2.7
44.875,11.1,6.6,3.6
44.891,11.129,10,2.7
44.815,11.453,10,2.9
44.925,11.093,10,3.5
44.886,11.514,9.2,3.5
44.863,11.209,10,2.2
44.866,11.082,10,2.5
44.899,11.135,8.7,2.7
44.879,11.094,5,3.2
44.855,11.03,10,2
44.841,11.478,3.6,2.6
44.852,11.332,3.7,2.3
44.894,11.18,6,2.4
44.836,11.354,1.2,2.2
44.9,11.212,10,3
44.839,11.127,6,2.8
44.901,11.269,10,2.6
44.856,11.255,10,2.7
44.848,11.271,10,2.9
44.859,11.214,8.6,3.3
44.89,11.17,10,2.7
44.88,11.43,4,2.8
44.859,11.295,9.2,3.7
44.86,11.1,10,4.9
44.88,11.38,10,3.1
44.87,11.11,5.9,3
44.93,11.1,10,3.2
44.96,11.09,3.5,2.6
44.88,11.07,10,2.5
44.85,11.4,6,3.4
44.778,11.341,10,3.8
44.85,11.41,2.2,3.6
44.89,11.26,5.2,4
44.856,11.191,10,3.7
44.88,11.55,10,4
44.923,11.265,10,3.8
44.87,11.48,10,3.5
44.872,11.412,5,3.6
44.871,11.348,10,4
44.892,11.155,5,4.1
44.905,11.395,10,3.8
44.821,11.572,5,3.4
44.84,11.14,5,3.2
44.82,11.22,20.4,4.3
44.84,11.37,7.8,4.3
44.863,11.37,5,5.1
44.886,11.189,7.7,4.8
44.89,11.23,6.3,5.9
44.886,11.296,4.2,2.2
44.898,11.258,6.2,4.1
43.058,12.991,10.8,2.1
41.82,13.86,11.1,2.2
38.87,15.61,166.1,2.1
44.506,10.141,6.5,2
44.177,10.192,10,2.4
44.925,11.384,9.2,1.8
44.9,11.15,1.9,2.9
37.821,15.191,8.8,2.1
43.497,12.612,13.9,1.4
38.56,14.5,10,2.8
37.806,15.2,5,2
37.806,15.204,5,2.5
39.89,16.11,7.9,2.2
42.41,13.06,10,2.5
45.22,14.57,10,2.5
38.413,15.415,125.3,2.3
37.889,14.087,10,2.4
41.81,15.98,4.5,2.5
41.19,14.98,10,2
37.34,15.91,27.9,2.1
41.191,14.941,19.6,1.6
38.18,14.85,119.7,2.4
34.2,34.14,43.3,5.5
37.142,17.24,10,2.6
44.482,6.739,11.6,2
38.646,15.453,159.4,2.6
38.781,14.225,10,2.4
40.662,15.456,10.5,2.7
42.406,13.246,10.3,2
38.328,15.177,113.6,2.1
41.858,13.617,10.4,1.2
43.341,13.272,7.2,1.2
42.51,13.2,11,2
40.59,17.56,5.9,2.8
38.731,15.073,245.8,2.5
44.506,6.75,8.7,2.2
40.251,14.209,10,2.3
44.965,10.477,34.9,2.1
